CustomerID,Recency,Frequency,Monetary,CustomerSegment
13037.0,137,3,881.07,New/Low-Value Customers
13038.0,79,3,908.46,Promising/Regular Customers
13040.0,8,2,676.99,Promising/Regular Customers
13043.0,253,2,471.57,At-Risk/Churning Customers
13044.0,290,1,560.47,At-Risk/Churning Customers
13045.0,98,1,305.28000000000003,New/Low-Value Customers
13046.0,30,2,629.31,Promising/Regular Customers
13047.0,31,18,3079.1,Promising/Regular Customers
13048.0,13,5,1789.41,High-Value/Frequent Spenders
13049.0,63,2,656.6800000000001,Promising/Regular Customers
13050.0,8,28,5684.61,High-Value/Frequent Spenders
13052.0,211,1,348.15000000000003,At-Risk/Churning Customers
13055.0,63,4,1201.96,Promising/Regular Customers
13058.0,24,3,271.40000000000003,Promising/Regular Customers
13059.0,249,1,183.4,At-Risk/Churning Customers
13060.0,253,1,307.53000000000003,At-Risk/Churning Customers
13061.0,71,1,248.61,New/Low-Value Customers
13062.0,190,1,346.98,At-Risk/Churning Customers
13064.0,12,4,1105.59,Promising/Regular Customers
13065.0,372,1,205.86,At-Risk/Churning Customers
13066.0,23,3,430.9,Promising/Regular Customers
13067.0,81,1,115.46000000000001,New/Low-Value Customers
13068.0,9,2,344.0,Promising/Regular Customers
13069.0,0,27,3713.14,High-Value/Frequent Spenders
13070.0,191,1,228.8,At-Risk/Churning Customers
13072.0,266,1,177.15,At-Risk/Churning Customers
13075.0,129,1,919.61,New/Low-Value Customers
13077.0,0,4,728.02,Promising/Regular Customers
13078.0,0,43,12432.28,High-Value/Frequent Spenders
13079.0,3,5,220.10000000000002,High-Value/Frequent Spenders
13080.0,178,1,58.08,New/Low-Value Customers
13081.0,0,21,27964.48,High-Value/Frequent Spenders
13082.0,125,10,3595.48,New/Low-Value Customers
13083.0,3,2,303.75,Promising/Regular Customers
13085.0,157,3,272.38,New/Low-Value Customers
13089.0,2,118,57322.13,High-Value/Frequent Spenders
13090.0,8,18,8689.39,High-Value/Frequent Spenders
13091.0,20,2,319.82,Promising/Regular Customers
13092.0,70,6,459.83,Promising/Regular Customers
13093.0,266,13,7741.47,At-Risk/Churning Customers
13094.0,20,16,1708.8600000000001,High-Value/Frequent Spenders
13095.0,70,1,74.39999999999999,New/Low-Value Customers
13097.0,32,14,5886.12,Promising/Regular Customers
13098.0,0,41,28658.88,High-Value/Frequent Spenders
13099.0,98,1,207.36,New/Low-Value Customers
13101.0,233,1,101.19,At-Risk/Churning Customers
13102.0,0,27,6336.29,High-Value/Frequent Spenders
13103.0,39,1,243.94,New/Low-Value Customers
13104.0,2,6,1098.48,High-Value/Frequent Spenders
13106.0,128,2,59.5,New/Low-Value Customers
13107.0,43,5,1524.07,Promising/Regular Customers
13108.0,372,1,350.06,At-Risk/Churning Customers
13109.0,2,5,766.84,High-Value/Frequent Spenders
13110.0,30,8,1452.8700000000001,High-Value/Frequent Spenders
13113.0,0,40,10510.0,High-Value/Frequent Spenders
13115.0,8,14,2205.63,High-Value/Frequent Spenders
13116.0,116,2,485.19,New/Low-Value Customers
13117.0,21,8,984.91,High-Value/Frequent Spenders
13118.0,19,7,1125.0,High-Value/Frequent Spenders
13120.0,238,1,30.6,At-Risk/Churning Customers
13121.0,268,2,254.73,At-Risk/Churning Customers
13122.0,93,2,922.39,New/Low-Value Customers
13124.0,89,3,3756.33,Promising/Regular Customers
13126.0,4,10,2056.29,High-Value/Frequent Spenders
13127.0,77,1,259.17,New/Low-Value Customers
13130.0,93,1,64.0,New/Low-Value Customers
13131.0,22,4,1039.3,Promising/Regular Customers
13132.0,261,1,77.3,At-Risk/Churning Customers
13133.0,273,2,109.8,At-Risk/Churning Customers
13134.0,72,7,1740.63,Promising/Regular Customers
13135.0,196,1,3096.0,At-Risk/Churning Customers
13136.0,49,11,2545.38,Promising/Regular Customers
13137.0,10,9,3557.96,High-Value/Frequent Spenders
13138.0,21,6,962.39,High-Value/Frequent Spenders
13139.0,15,8,5055.79,High-Value/Frequent Spenders
13140.0,107,3,422.47,New/Low-Value Customers
13141.0,84,6,2385.8,Promising/Regular Customers
13142.0,18,1,307.09000000000003,New/Low-Value Customers
13144.0,332,1,110.95,At-Risk/Churning Customers
13145.0,39,5,614.77,Promising/Regular Customers
13146.0,25,1,228.91,New/Low-Value Customers
13147.0,9,4,712.8,Promising/Regular Customers
13148.0,28,17,3324.62,High-Value/Frequent Spenders
13149.0,13,4,1676.06,Promising/Regular Customers
13151.0,202,2,1250.3700000000001,At-Risk/Churning Customers
13153.0,5,1,486.22,New/Low-Value Customers
13154.0,143,1,-611.86,New/Low-Value Customers
13155.0,32,4,971.76,Promising/Regular Customers
13157.0,48,5,1721.57,Promising/Regular Customers
13158.0,94,4,1201.06,New/Low-Value Customers
13159.0,8,5,1371.25,High-Value/Frequent Spenders
13160.0,21,1,91.8,New/Low-Value Customers
13161.0,312,1,112.75,At-Risk/Churning Customers
13162.0,121,5,1644.99,New/Low-Value Customers
13165.0,45,2,1021.48,Promising/Regular Customers
13166.0,281,2,414.7,At-Risk/Churning Customers
13167.0,18,4,791.33,Promising/Regular Customers
13168.0,35,5,1290.54,Promising/Regular Customers
13169.0,63,2,712.88,Promising/Regular Customers
13170.0,26,1,108.81,New/Low-Value Customers
13171.0,7,5,426.81,High-Value/Frequent Spenders
13173.0,3,2,353.65000000000003,Promising/Regular Customers
13174.0,15,3,2742.82,Promising/Regular Customers
13176.0,45,1,481.49,New/Low-Value Customers
13177.0,64,1,282.45,New/Low-Value Customers
13178.0,25,11,5725.47,High-Value/Frequent Spenders
13182.0,44,1,121.18,New/Low-Value Customers
13183.0,7,9,3957.78,High-Value/Frequent Spenders
13184.0,14,12,1616.45,High-Value/Frequent Spenders
13185.0,267,1,71.4,At-Risk/Churning Customers
13186.0,39,5,1539.69,Promising/Regular Customers
13187.0,336,1,236.02,At-Risk/Churning Customers
13188.0,10,1,114.6,New/Low-Value Customers
13189.0,18,2,260.68,Promising/Regular Customers
13192.0,94,2,911.94,New/Low-Value Customers
13193.0,60,1,112.08,New/Low-Value Customers
13194.0,135,1,60.7,New/Low-Value Customers
13196.0,10,4,1797.78,Promising/Regular Customers
13198.0,9,8,3384.09,High-Value/Frequent Spenders
13199.0,3,39,9803.96,High-Value/Frequent Spenders
13200.0,18,4,870.09,Promising/Regular Customers
13203.0,9,4,869.46,Promising/Regular Customers
13207.0,14,2,250.26000000000002,Promising/Regular Customers
13208.0,58,7,1199.65,Promising/Regular Customers
13209.0,29,11,5820.16,High-Value/Frequent Spenders
13210.0,93,1,353.48,New/Low-Value Customers
13211.0,9,3,1095.42,Promising/Regular Customers
13212.0,8,4,779.33,Promising/Regular Customers
13213.0,56,6,1518.43,Promising/Regular Customers
13216.0,267,1,333.74,At-Risk/Churning Customers
13217.0,121,5,133.62,New/Low-Value Customers
13218.0,126,1,62.64,New/Low-Value Customers
13220.0,77,4,819.2900000000001,Promising/Regular Customers
13221.0,239,2,847.41,At-Risk/Churning Customers
13223.0,199,2,163.2,At-Risk/Churning Customers
13224.0,59,3,2150.85,Promising/Regular Customers
13225.0,2,8,6083.04,High-Value/Frequent Spenders
13226.0,272,1,108.21000000000001,At-Risk/Churning Customers
13227.0,201,1,257.7,At-Risk/Churning Customers
13228.0,80,1,358.0,New/Low-Value Customers
13229.0,225,1,160.95,At-Risk/Churning Customers
13230.0,3,15,2712.07,High-Value/Frequent Spenders
13232.0,12,7,1328.35,High-Value/Frequent Spenders
13233.0,73,2,605.12,Promising/Regular Customers
13235.0,211,2,101.17000000000007,At-Risk/Churning Customers
13236.0,24,3,727.27,Promising/Regular Customers
13238.0,10,5,680.83,High-Value/Frequent Spenders
13239.0,261,1,329.56,At-Risk/Churning Customers
13240.0,95,4,663.65,New/Low-Value Customers
13242.0,111,3,270.40000000000003,New/Low-Value Customers
13243.0,202,1,585.12,At-Risk/Churning Customers
13244.0,92,1,121.74000000000001,New/Low-Value Customers
13245.0,50,1,430.5,New/Low-Value Customers
13246.0,17,7,1896.32,High-Value/Frequent Spenders
13247.0,17,4,501.12,Promising/Regular Customers
13248.0,124,2,465.68,New/Low-Value Customers
13249.0,91,3,711.41,New/Low-Value Customers
13253.0,156,2,1030.4,New/Low-Value Customers
13255.0,3,3,390.65999999999997,Promising/Regular Customers
13256.0,13,1,0.0,New/Low-Value Customers
13258.0,11,3,672.83,Promising/Regular Customers
13259.0,61,1,283.18,New/Low-Value Customers
13260.0,60,1,557.62,New/Low-Value Customers
13261.0,268,2,944.1,At-Risk/Churning Customers
13262.0,262,1,200.29,At-Risk/Churning Customers
13263.0,0,35,7436.93,High-Value/Frequent Spenders
13265.0,52,5,2092.66,Promising/Regular Customers
13266.0,10,19,3717.67,High-Value/Frequent Spenders
13267.0,2,27,4404.4400000000005,High-Value/Frequent Spenders
13268.0,17,15,3127.7,High-Value/Frequent Spenders
13269.0,0,17,5312.97,High-Value/Frequent Spenders
13270.0,365,1,590.0,At-Risk/Churning Customers
13271.0,36,2,172.37,Promising/Regular Customers
13272.0,30,2,276.56,Promising/Regular Customers
13273.0,112,1,138.98,New/Low-Value Customers
13276.0,63,2,590.9300000000001,Promising/Regular Customers
13277.0,15,4,258.4,Promising/Regular Customers
13278.0,40,1,542.73,New/Low-Value Customers
13279.0,63,2,126.30000000000001,Promising/Regular Customers
13280.0,121,3,798.46,New/Low-Value Customers
13282.0,17,6,1047.84,High-Value/Frequent Spenders
13283.0,59,2,93.66,Promising/Regular Customers
13284.0,322,2,196.15,At-Risk/Churning Customers
13285.0,22,4,2709.12,Promising/Regular Customers
13291.0,155,1,361.11,New/Low-Value Customers
13292.0,38,2,578.94,Promising/Regular Customers
13294.0,189,2,873.74,At-Risk/Churning Customers
13295.0,359,2,197.95000000000002,At-Risk/Churning Customers
13296.0,136,1,87.4,New/Low-Value Customers
13297.0,7,4,2089.85,Promising/Regular Customers
13298.0,0,1,360.0,New/Low-Value Customers
13299.0,267,1,142.5,At-Risk/Churning Customers
13300.0,164,2,365.29,New/Low-Value Customers
13301.0,103,4,618.09,New/Low-Value Customers
13302.0,154,1,63.75,New/Low-Value Customers
13304.0,350,1,300.42,At-Risk/Churning Customers
13305.0,3,10,2000.86,High-Value/Frequent Spenders
13307.0,119,1,15.0,New/Low-Value Customers
13308.0,22,4,1367.6100000000001,Promising/Regular Customers
13309.0,6,5,1456.79,High-Value/Frequent Spenders
13310.0,8,6,1083.63,High-Value/Frequent Spenders
13311.0,3,2,598.57,Promising/Regular Customers
13313.0,21,5,1555.3200000000002,High-Value/Frequent Spenders
13314.0,1,4,593.51,Promising/Regular Customers
13316.0,36,5,5570.69,Promising/Regular Customers
13317.0,63,9,2140.07,Promising/Regular Customers
13318.0,0,3,640.76,Promising/Regular Customers
13319.0,4,36,10664.34,High-Value/Frequent Spenders
13320.0,69,6,1475.2,Promising/Regular Customers
13321.0,71,2,567.36,Promising/Regular Customers
13322.0,16,1,199.48000000000002,New/Low-Value Customers
13323.0,2,5,787.85,High-Value/Frequent Spenders
13324.0,31,12,7072.8,Promising/Regular Customers
13325.0,81,1,675.3,New/Low-Value Customers
13327.0,38,9,3617.57,Promising/Regular Customers
13328.0,315,1,1308.48,At-Risk/Churning Customers
13329.0,31,4,740.4,Promising/Regular Customers
13330.0,92,3,1140.93,New/Low-Value Customers
13332.0,13,1,350.90000000000003,New/Low-Value Customers
13334.0,81,3,3502.32,Promising/Regular Customers
13336.0,76,1,795.12,New/Low-Value Customers
13338.0,153,3,431.82,New/Low-Value Customers
13339.0,200,1,860.12,At-Risk/Churning Customers
13340.0,44,7,10736.48,Promising/Regular Customers
13341.0,260,1,775.85,At-Risk/Churning Customers
13343.0,172,2,303.93,New/Low-Value Customers
13344.0,67,3,2511.69,Promising/Regular Customers
13345.0,276,2,377.6,At-Risk/Churning Customers
13347.0,69,1,341.36,New/Low-Value Customers
13348.0,63,1,233.76000000000002,New/Low-Value Customers
13349.0,10,1,247.32,New/Low-Value Customers
13350.0,15,3,910.72,Promising/Regular Customers
13351.0,65,1,373.94,New/Low-Value Customers
13352.0,7,2,389.28000000000003,Promising/Regular Customers
13354.0,70,1,743.53,New/Low-Value Customers
13355.0,121,1,674.7,New/Low-Value Customers
13356.0,79,1,768.24,New/Low-Value Customers
13357.0,256,1,609.4,At-Risk/Churning Customers
13358.0,268,1,439.03000000000003,At-Risk/Churning Customers
13359.0,58,2,431.26,Promising/Regular Customers
13362.0,2,5,3085.4900000000002,High-Value/Frequent Spenders
13363.0,17,2,992.5,Promising/Regular Customers
13364.0,66,2,0.0,Promising/Regular Customers
13365.0,8,3,2191.22,Promising/Regular Customers
13366.0,49,1,56.16,New/Low-Value Customers
13368.0,256,2,623.4,At-Risk/Churning Customers
13369.0,353,2,263.75,At-Risk/Churning Customers
13370.0,365,2,721.32,At-Risk/Churning Customers
13372.0,89,1,378.64,New/Low-Value Customers
13373.0,60,3,3312.25,Promising/Regular Customers
13375.0,80,2,772.9,Promising/Regular Customers
13376.0,98,3,1019.76,New/Low-Value Customers
13379.0,25,3,572.56,Promising/Regular Customers
13381.0,20,7,3626.81,High-Value/Frequent Spenders
13382.0,280,1,222.99,At-Risk/Churning Customers
13384.0,30,9,4122.28,High-Value/Frequent Spenders
13385.0,329,1,534.57,At-Risk/Churning Customers
13388.0,120,3,627.15,New/Low-Value Customers
13389.0,10,3,797.96,Promising/Regular Customers
13390.0,74,1,544.08,New/Low-Value Customers
13391.0,203,1,59.8,At-Risk/Churning Customers
13394.0,1,10,2312.8,High-Value/Frequent Spenders
13395.0,184,1,307.72,At-Risk/Churning Customers
13396.0,21,4,1325.29,Promising/Regular Customers
13397.0,72,6,1539.18,Promising/Regular Customers
13398.0,191,1,457.34000000000003,At-Risk/Churning Customers
13402.0,126,2,621.23,New/Low-Value Customers
13403.0,17,1,75.0,New/Low-Value Customers
13404.0,0,2,252.49,Promising/Regular Customers
13405.0,73,3,572.451,Promising/Regular Customers
13408.0,1,81,27487.41,High-Value/Frequent Spenders
13410.0,8,7,988.91,High-Value/Frequent Spenders
13411.0,106,1,213.55,New/Low-Value Customers
13414.0,133,3,1390.5,New/Low-Value Customers
13416.0,43,2,712.5,Promising/Regular Customers
13417.0,4,2,640.83,Promising/Regular Customers
13418.0,11,23,5845.4400000000005,High-Value/Frequent Spenders
13419.0,63,1,221.06,New/Low-Value Customers
13420.0,134,4,140.35,New/Low-Value Customers
13421.0,39,3,1831.61,Promising/Regular Customers
13422.0,50,2,2601.55,Promising/Regular Customers
13425.0,107,3,1624.21,New/Low-Value Customers
13426.0,0,12,3550.7000000000003,High-Value/Frequent Spenders
13427.0,18,3,582.6,Promising/Regular Customers
13428.0,9,1,201.78,New/Low-Value Customers
13429.0,10,4,1006.8,Promising/Regular Customers
13430.0,18,4,648.6899999999999,Promising/Regular Customers
13431.0,66,2,1269.1,Promising/Regular Customers
13434.0,73,2,534.24,Promising/Regular Customers
13435.0,4,9,3794.4900000000002,High-Value/Frequent Spenders
13436.0,1,1,196.89,New/Low-Value Customers
13437.0,13,7,3408.06,High-Value/Frequent Spenders
13439.0,254,1,283.71,At-Risk/Churning Customers
13441.0,91,1,296.64,New/Low-Value Customers
13447.0,22,4,1104.23,Promising/Regular Customers
13448.0,16,10,3460.9900000000002,High-Value/Frequent Spenders
13449.0,23,1,291.88,New/Low-Value Customers
13450.0,26,6,2043.72,High-Value/Frequent Spenders
13451.0,25,6,2838.56,High-Value/Frequent Spenders
13452.0,258,2,590.0,At-Risk/Churning Customers
13453.0,165,2,356.98,New/Low-Value Customers
13455.0,24,4,1007.35,Promising/Regular Customers
13456.0,17,7,1737.8200000000002,High-Value/Frequent Spenders
13458.0,6,22,9537.92,High-Value/Frequent Spenders
13460.0,28,2,183.44,Promising/Regular Customers
13461.0,38,3,1445.0,Promising/Regular Customers
13462.0,182,2,143.25,At-Risk/Churning Customers
13464.0,57,1,674.68,New/Low-Value Customers
13466.0,99,2,297.95,New/Low-Value Customers
13467.0,10,2,1071.91,Promising/Regular Customers
13468.0,1,41,5656.75,High-Value/Frequent Spenders
13470.0,98,2,165.0,New/Low-Value Customers
13471.0,0,4,2501.84,Promising/Regular Customers
13473.0,60,3,417.54,Promising/Regular Customers
13474.0,235,1,226.84,At-Risk/Churning Customers
13475.0,190,4,1431.78,At-Risk/Churning Customers
13476.0,178,4,1092.77,New/Low-Value Customers
13477.0,37,8,1441.53,Promising/Regular Customers
13479.0,197,3,291.0,At-Risk/Churning Customers
13481.0,45,8,1776.81,Promising/Regular Customers
13482.0,231,1,184.64000000000001,At-Risk/Churning Customers
13483.0,65,1,140.34,New/Low-Value Customers
13484.0,240,1,313.8,At-Risk/Churning Customers
13485.0,232,1,454.24,At-Risk/Churning Customers
13486.0,77,3,1122.41,Promising/Regular Customers
13487.0,57,3,575.4,Promising/Regular Customers
13488.0,16,17,8910.61,High-Value/Frequent Spenders
13489.0,104,4,449.52,New/Low-Value Customers
13491.0,51,10,1215.82,Promising/Regular Customers
13492.0,135,3,1269.84,New/Low-Value Customers
13493.0,274,2,618.63,At-Risk/Churning Customers
13494.0,311,1,316.26000000000005,At-Risk/Churning Customers
13495.0,7,6,1990.1200000000001,High-Value/Frequent Spenders
13496.0,10,3,617.93,Promising/Regular Customers
13497.0,282,3,321.05,At-Risk/Churning Customers
13499.0,17,7,1146.96,High-Value/Frequent Spenders
13500.0,22,4,1136.77,Promising/Regular Customers
13501.0,242,2,1310.47,At-Risk/Churning Customers
13502.0,16,3,292.0,Promising/Regular Customers
13503.0,70,1,216.85,New/Low-Value Customers
13504.0,63,1,295.93,New/Low-Value Customers
13505.0,67,8,4282.88,Promising/Regular Customers
13506.0,311,3,452.82,At-Risk/Churning Customers
13507.0,2,4,2479.16,Promising/Regular Customers
13508.0,243,1,110.97,At-Risk/Churning Customers
13509.0,8,7,979.72,High-Value/Frequent Spenders
13510.0,0,5,1785.16,High-Value/Frequent Spenders
13512.0,260,1,251.21,At-Risk/Churning Customers
13513.0,126,1,205.1,New/Low-Value Customers
13514.0,73,1,152.20000000000002,New/Low-Value Customers
13515.0,72,4,891.12,Promising/Regular Customers
13516.0,20,3,1389.41,Promising/Regular Customers
13517.0,59,5,2109.07,Promising/Regular Customers
13518.0,85,1,627.16,New/Low-Value Customers
13519.0,49,2,110.8,Promising/Regular Customers
13520.0,58,8,3487.75,Promising/Regular Customers
13521.0,0,3,1071.73,Promising/Regular Customers
13522.0,29,1,125.80000000000001,New/Low-Value Customers
13523.0,32,6,3755.38,Promising/Regular Customers
13524.0,40,5,680.1800000000001,Promising/Regular Customers
13525.0,14,2,628.78,Promising/Regular Customers
13527.0,33,8,2218.61,Promising/Regular Customers
13529.0,78,2,307.76,Promising/Regular Customers
13531.0,204,2,483.8,At-Risk/Churning Customers
13532.0,33,1,210.31,New/Low-Value Customers
13533.0,182,3,269.09,At-Risk/Churning Customers
13534.0,1,43,5613.08,High-Value/Frequent Spenders
